@RELATION tsla_45

@ATTRIBUTE sma_9 REAL
@ATTRIBUTE sma_22 REAL
@ATTRIBUTE sma_55 REAL
@ATTRIBUTE sma_200 REAL
@ATTRIBUTE MACD_12_26_9 REAL
@ATTRIBUTE MACD_20_80_2 REAL
@ATTRIBUTE MACD_40_80_2 REAL
@ATTRIBUTE MACD_1_68_2 REAL
@ATTRIBUTE MACD_21_81_2 REAL
@ATTRIBUTE rsi_7 REAL
@ATTRIBUTE rsi_14 REAL
@ATTRIBUTE rsi_21 REAL
@ATTRIBUTE rsi_44 REAL
@ATTRIBUTE cci_44 REAL
@ATTRIBUTE adx_44 REAL
@ATTRIBUTE wma_22 REAL
@ATTRIBUTE wma_220 REAL
@ATTRIBUTE vwap REAL
@ATTRIBUTE ema_9 REAL
@ATTRIBUTE ema_22 REAL
@ATTRIBUTE ema_55 REAL
@ATTRIBUTE ema_200 REAL
@ATTRIBUTE trix_10 REAL
@ATTRIBUTE trix_40 REAL
@ATTRIBUTE class {1,0}

@DATA
560.722244,562.070405,563.670867,593.859814,-0.757078,-6.205092,-4.860139,-3.556513,-6.30912,56.510948,51.090944,48.060892,41.608216,-2.560862,33.391946,561.396093,579.758844,751.980812,561.256232,561.853429,564.520055,594.577834,-0.023901,-0.040477,1
560.907811,562.025636,563.589631,593.456514,-0.637795,-6.024244,-4.763098,-3.901064,-6.13298,53.635857,49.460689,46.932255,41.144203,-0.931262,33.036693,561.401275,579.431874,751.794056,561.430986,561.877479,564.434696,594.25497,-0.019893,-0.039855,1
561.683444,562.056214,563.550898,593.06572,-0.295307,-5.636687,-4.594325,-0.845136,-5.761561,66.457599,58.735294,54.32032,45.24947,132.316125,32.617597,561.673889,579.135576,751.719956,562.176929,562.162976,564.460625,593.965475,-0.012562,-0.039155,0
562.2901,562.083955,563.504122,592.67117,-0.061957,-5.315355,-4.443796,-1.287406,-5.451343,63.285184,56.958969,53.092133,44.743213,164.409469,32.014717,561.902045,578.838199,751.56767,562.677543,562.381848,564.46846,593.674077,-0.004486,-0.038397,0
563.162244,562.252105,563.507018,592.283716,0.395934,-4.776674,-4.215942,2.089521,-4.935339,73.592755,65.059473,59.889756,48.924636,250.831044,31.425539,562.426857,578.575235,751.478157,563.765894,562.880757,564.598847,593.419801,0.006999,-0.037521,0
563.746689,562.411432,563.536067,591.889264,0.750224,-4.290048,-3.999461,2.029635,-4.466697,73.594479,65.060907,59.890996,48.925441,225.509184,30.883989,562.937109,578.315403,751.375147,564.636715,563.336343,564.724602,593.168061,0.019308,-0.036545,0
564.398033,562.583923,563.585684,591.495214,1.039992,-3.832208,-3.787543,2.223268,-4.023851,74.306666,65.622365,60.367492,49.229227,192.245384,30.408397,563.456115,578.06092,751.260296,565.385372,563.774922,564.855152,592.921414,0.031151,-0.035478,0
565.048167,562.748923,563.598142,591.102097,1.088444,-3.566631,-3.636725,0.129405,-3.761185,59.551147,57.64429,54.877308,46.93421,113.495208,30.045585,563.778383,577.79057,751.088666,565.566298,563.993625,564.906397,592.656425,0.03928,-0.034381,0
565.574544,562.816032,563.570867,590.707272,0.987155,-3.436069,-3.530729,-1.418356,-3.625654,50.782873,52.446659,51.168233,45.291292,51.206141,29.735759,563.948033,577.509084,750.988752,565.393018,564.05504,564.899022,592.37825,0.042726,-0.033293,0
565.726356,562.862182,563.521364,590.298208,0.837309,-3.365166,-3.44603,-2.098319,-3.546807,47.082813,50.182558,49.530367,44.546509,55.25981,29.371963,564.047274,577.224166,750.889394,565.105875,564.046541,564.865389,592.095455,0.042259,-0.032231,0
566.101822,563.034595,563.505804,589.897791,0.834164,-3.185205,-3.325917,-0.530581,-3.365781,54.926397,54.573514,52.835616,46.429339,97.068913,28.936644,564.277449,576.95659,750.748672,565.18654,564.173728,564.888382,591.830915,0.041094,-0.031164,0
566.228411,563.233232,563.503622,589.501786,0.885278,-2.963124,-3.191429,0.252677,-3.14516,58.507997,56.659162,54.428818,47.360778,106.889457,28.511218,564.561397,576.699302,750.582309,565.409232,564.358622,564.938797,591.576876,0.040245,-0.03008,0
566.265756,563.420782,563.476733,589.092616,0.812817,-2.850763,-3.093744,-1.001333,-3.027916,50.990088,52.468717,51.471543,46.031823,124.819987,27.872006,564.716429,576.4336,750.314719,565.330605,564.415794,564.941558,591.31259,0.038031,-0.029011,0
566.391389,563.823305,563.552187,588.707666,1.08453,-2.446221,-2.897401,3.138869,-2.635583,66.980351,62.316057,59.14098,50.697645,206.245714,27.247322,565.223318,576.209408,750.130576,566.114484,564.836159,565.095431,591.093062,0.039549,-0.027873,0
566.526144,564.226618,563.656947,588.322605,1.291655,-2.077651,-2.709763,3.128288,-2.276265,67.219391,62.478937,59.27285,50.78275,173.278481,26.667026,565.702404,575.988864,749.962469,566.758147,565.227172,565.246765,590.876542,0.042825,-0.026679,0
566.606133,564.722977,563.755491,587.937951,1.420635,-1.76396,-2.538032,2.811463,-1.968024,65.690655,61.675547,58.714452,50.531819,184.742987,26.105822,566.126168,575.769105,749.790572,567.226498,565.563931,565.384377,590.659859,0.046267,-0.025446,0
567.260722,565.312123,563.91098,587.567831,1.751307,-1.265623,-2.301426,5.722056,-1.485304,74.469959,67.584234,63.482795,53.632048,226.065963,25.632575,566.774718,575.580135,749.622384,568.217458,566.139354,565.627125,590.475992,0.052502,-0.024121,0
567.992167,565.812709,564.046487,587.205071,1.918756,-0.886281,-2.100788,4.68384,-1.113639,68.619266,64.478837,61.319609,52.648189,229.17376,25.337653,567.293916,575.385901,749.351714,568.830547,566.586619,565.829117,590.285016,0.05844,-0.022743,0
569.1615,566.34095,564.240511,586.853477,2.283225,-0.323821,-1.835073,7.653769,-0.568779,76.220498,69.776068,65.681123,55.612935,199.366771,24.836204,568.047706,575.223375,748.656303,569.960697,567.273113,566.138123,590.127765,0.066745,-0.021261,0
568.276033,566.114682,564.125056,586.412573,1.191315,-1.021886,-1.994452,-9.018327,-1.211187,30.904629,37.791796,40.401834,41.527736,-150.940155,24.63214,567.282406,574.910178,748.440426,567.476558,566.426755,565.831047,589.803509,0.057194,-0.020042,0
567.373811,566.012009,564.028875,585.969388,0.373308,-1.590321,-2.124493,-8.135477,-1.735693,32.63383,38.924953,41.296021,42.094368,-153.593358,24.489652,566.592434,574.606311,748.319241,565.617246,565.709646,565.557796,589.488847,0.039059,-0.019043,0
566.367478,565.830036,563.877969,585.523833,-0.449001,-2.244858,-2.296078,-10.056192,-2.34477,29.687316,36.455942,39.16007,40.694784,-172.412285,24.352463,565.718268,574.285839,748.259411,563.685617,564.861773,565.214985,589.155218,0.015224,-0.018284,0
564.919644,565.540423,563.749867,585.080231,-1.06737,-2.798787,-2.446224,-9.511856,-2.862451,30.52785,36.958282,39.544163,40.930295,-149.21073,24.158918,564.882569,573.971295,748.183406,562.192394,564.110271,564.893718,588.827499,-0.00947,-0.017729,0
563.628222,565.339514,563.651867,584.655199,-1.420784,-3.175855,-2.546668,-7.788853,-3.216098,35.566521,39.873324,41.749339,42.272299,-134.039826,23.973624,564.201663,573.673823,748.110243,561.295915,563.553725,564.637156,588.517872,-0.030851,-0.017322,0
562.245144,564.952764,563.513031,584.22516,-1.765866,-3.575743,-2.662268,-8.590228,-3.592987,33.590527,38.518988,40.647017,41.586537,-138.6838,23.810313,563.446244,573.370311,748.046636,560.367172,562.953593,564.351979,588.200801,-0.049507,-0.017064,0
560.4804,564.571791,563.368836,583.794003,-2.044314,-3.945151,-2.774824,-8.684587,-3.942811,32.89239,38.056032,40.274623,41.357167,-129.637635,23.650713,562.693708,573.067259,748.005792,559.553458,562.374898,564.064359,587.883366,-0.065138,-0.016942,0
558.893411,564.066368,563.230635,583.34595,-2.183221,-4.212365,-2.859009,-7.75179,-4.197677,35.911966,39.598891,41.390456,42.00607,-113.923731,23.47862,562.035292,572.774285,747.92701,559.042766,561.907515,563.81206,587.576069,-0.076626,-0.016921,0
556.944467,563.558223,563.089502,582.900638,-2.271895,-4.442432,-2.935092,-7.584585,-4.418353,35.75677,39.509899,41.322193,41.965986,-118.303613,23.365832,561.415677,572.484485,747.862706,558.622373,561.475627,563.566658,587.27124,-0.084458,-0.016987,0
556.687244,562.960268,562.929775,582.441013,-2.45235,-4.756046,-3.043473,-9.030808,-4.71841,31.279279,36.932475,39.351615,40.811591,-130.947671,23.267224,560.691049,572.182777,747.822866,557.942898,560.932094,563.268742,586.952372,-0.090932,-0.01716,0
556.339978,562.449568,562.767676,581.984523,-2.579379,-5.033622,-3.144462,-8.934507,-4.985409,30.840951,36.67788,39.157334,40.697883,-120.141123,23.117609,560.0036,571.883164,747.734007,557.365239,560.421008,562.975379,586.634982,-0.095746,-0.017426,0
556.228967,562.006845,562.633676,581.537189,-2.657055,-5.273399,-3.236643,-8.767394,-5.217454,30.569157,36.5281,39.04522,40.633604,-115.322744,22.971393,559.352333,571.586427,747.673919,556.884191,559.946138,562.689116,586.319808,-0.098764,-0.01777,0
556.257911,561.666968,562.530582,581.091564,-2.566379,-5.365351,-3.281649,-7.037324,-5.310582,40.240043,40.697182,41.847867,42.135457,-105.884769,22.86482,558.871738,571.307174,747.562893,556.803353,559.644734,562.467362,586.022894,-0.098327,-0.018146,0
555.834578,561.139277,562.376582,580.626576,-2.671902,-5.615886,-3.3816,-9.338561,-5.553022,31.680138,36.354514,38.684988,40.362881,-105.781475,22.677514,558.196349,571.008235,747.405746,556.222682,559.145192,562.161385,585.703263,-0.098203,-0.018597,0
555.893033,560.724655,562.269776,580.184068,-2.46261,-5.592483,-3.391283,-5.884601,-5.537665,47.803988,44.427667,44.28998,43.454217,-63.281949,22.410359,557.851916,570.742787,747.318547,556.413806,558.974158,561.983417,585.419433,-0.094171,-0.019041,0
556.244567,560.472214,562.203367,579.74383,-2.088364,-5.397546,-3.34116,-3.496139,-5.35983,56.061118,49.23465,47.774632,45.468423,-31.098154,22.056692,557.742155,570.501673,747.257136,557.023525,559.016614,561.893381,585.161154,-0.085329,-0.019427,0
556.5779,560.051759,562.121767,579.310555,-1.728467,-5.17491,-3.277685,-2.872784,-5.15446,57.854525,50.31837,48.567879,45.932027,-25.466685,21.69797,557.701093,570.268998,747.20012,557.61882,559.102126,561.82576,584.910794,-0.073524,-0.019746,0
557.023289,559.670691,562.065033,578.890251,-1.351071,-4.899312,-3.191981,-1.867731,-4.897739,61.061839,52.247038,49.973519,46.7496,-12.496948,21.304069,557.77914,570.048453,747.160586,558.284916,559.26275,561.794458,584.672371,-0.059655,-0.019985,0
557.798278,559.357055,562.024667,578.482151,-0.940231,-4.556372,-3.0785,-0.599243,-4.576,65.064629,54.727726,51.791873,47.812825,-9.914092,20.932031,557.999071,569.842732,747.11944,559.067913,559.518154,561.808938,584.448765,-0.044155,-0.020124,0
558.446967,558.843941,561.956995,578.071486,-0.711903,-4.335251,-3.000999,-1.851087,-4.367444,57.948966,51.719046,49.809504,46.813688,-11.765235,20.525861,558.132614,569.628541,747.075088,559.43289,559.637688,561.776219,584.214377,-0.030246,-0.020201,0
559.264689,558.436514,561.9158,577.683364,-0.411089,-4.029285,-2.891117,-0.412086,-4.077886,62.997009,54.635605,51.914095,48.026099,0.693066,20.113042,558.434837,569.430713,746.990342,560.010212,559.870889,561.795622,583.996518,-0.016707,-0.020193,0
559.791356,557.833727,561.889618,577.285688,-0.258434,-3.827385,-2.812179,-1.467772,-3.885167,56.973196,52.03989,50.214137,47.17845,-16.778064,19.752323,558.676879,569.226365,746.928141,560.25217,559.988203,561.775064,583.769886,-0.005632,-0.020132,0
560.538022,557.973727,561.842282,576.880775,-0.18375,-3.682552,-2.750012,-2.007836,-3.745538,53.766825,50.633397,49.291388,46.718255,-20.7621,19.42636,558.919164,569.020108,746.850381,560.325736,560.043142,561.733812,583.539538,0.002516,-0.020035,0
560.992711,558.114205,561.811891,576.492987,-0.071252,-3.500197,-2.673355,-1.317993,-3.570124,56.780594,52.136084,50.328123,47.288367,-12.153141,19.074208,559.20584,568.823212,746.755001,560.514689,560.149869,561.717265,583.317956,0.009032,-0.019892,0
561.273556,558.388336,561.816871,576.127163,0.075096,-3.280294,-2.581687,-0.581146,-3.358769,60.070796,53.802564,51.477637,47.918752,-0.314274,18.69479,559.542865,568.636269,746.689135,560.809751,560.30988,561.727005,583.105737,0.014805,-0.019694,0
561.459511,558.63625,561.812209,575.751636,0.163661,-3.100854,-2.501155,-0.87153,-3.184913,57.857198,52.93421,50.934605,47.662398,-1.735785,18.336613,559.82854,568.449784,746.538377,560.982521,560.428465,561.725098,582.892482,0.019237,-0.019454,0
561.692922,558.878977,561.851482,575.379787,0.340982,-2.83812,-2.390274,0.490236,-2.9321,64.382478,56.227056,53.185223,48.879149,13.875699,17.937526,560.212345,568.279086,746.432146,561.396017,560.656424,561.772416,582.695045,0.023911,-0.019149,0
561.727378,559.145241,561.889945,574.999285,0.432946,-2.637699,-2.297535,-0.048321,-2.737293,60.202884,54.620722,52.201079,48.427409,10.568615,17.547509,560.528086,568.106771,746.354795,561.618813,560.817605,561.798758,582.494199,0.027583,-0.018798,0
561.986067,559.459895,561.940147,574.60644,0.556782,-2.404481,-2.191604,0.643471,-2.511152,63.744549,56.378757,53.390729,49.061349,8.042589,17.236169,560.8825,567.944349,746.232506,561.939251,561.026596,561.849553,582.302425,0.030984,-0.018395,0
561.859878,559.650068,561.994762,574.200309,0.484947,-2.336749,-2.139763,-1.353331,-2.440527,49.360236,50.386241,49.679278,47.355566,-4.815164,16.94148,561.032404,567.766897,746.145736,561.78816,561.040266,561.825776,582.09229,0.031564,-0.017988,0
561.997933,559.901055,562.053715,573.791821,0.525145,-2.181277,-2.058288,-0.072468,-2.28742,56.415386,53.6961,51.878918,48.504897,2.060042,16.653489,561.276964,567.604552,746.041828,561.923028,561.163938,561.848516,581.896969,0.031733,-0.017553,0
562.0746,560.177645,562.072624,573.368604,0.458717,-2.12026,-2.007985,-1.189462,-2.223217,49.335328,50.44619,49.822525,47.548018,-8.198664,16.403773,561.399481,567.435229,745.903249,561.800423,561.176639,561.829283,581.692123,0.030233,-0.017118,0
562.011222,560.434259,562.033353,572.948144,0.352791,-2.104459,-1.97359,-1.747206,-2.201915,45.854885,48.772465,48.751199,47.045711,-31.786882,16.28382,561.444911,567.263806,745.767265,561.580358,561.135201,561.788955,581.483247,0.027115,-0.016696,0
561.5928,560.582632,561.955285,572.515892,0.068273,-2.260233,-1.998946,-4.100698,-2.342834,34.547553,42.621761,44.666538,45.068976,-63.377728,16.212573,561.252732,567.073468,745.721771,560.909127,560.88207,561.661642,581.251814,0.020566,-0.016338,1
561.063711,560.602259,561.891158,572.061843,-0.26011,-2.484962,-2.051677,-5.256196,-2.549921,30.057491,39.77313,42.680721,44.065245,-67.657453,16.12458,560.93353,566.874901,745.662213,560.109661,560.53683,561.492005,581.009625,0.011181,-0.016063,1
560.561567,560.812745,561.865125,571.621744,-0.385284,-2.563217,-2.059128,-3.531867,-2.62025,40.88816,44.661347,45.794972,45.593871,-53.699963,16.028379,560.753394,566.694637,745.560661,559.793869,560.362384,561.386244,580.785954,0.00273,-0.015826,1
559.948233,560.804186,561.763289,571.169872,-0.601869,-2.734934,-2.100674,-4.925536,-2.779301,34.994281,41.247681,43.441757,44.412509,-79.966324,16.01591,560.420981,566.504089,745.487062,559.233095,560.069133,561.229236,580.549178,-0.006142,-0.015652,1
559.2196,560.676955,561.663895,570.727789,-0.79076,-2.903077,-2.144558,-5.099998,-2.935936,33.813113,40.543627,42.951463,44.164345,-61.972412,15.920926,560.060904,566.314274,745.432855,558.719136,559.772973,561.066166,580.311508,-0.014786,-0.01554,1
558.825844,560.569682,561.527155,570.313089,-0.851827,-2.975721,-2.15916,-4.003782,-3.003379,40.656793,43.625834,44.899165,45.102253,-67.654071,15.930271,559.796821,566.136932,745.285599,558.503309,559.587497,560.943803,580.085921,-0.021418,-0.01546,1
557.957556,560.283255,561.344753,569.875078,-1.12865,-3.243908,-2.242183,-6.793103,-3.255568,29.85051,37.282137,40.465332,42.847254,-100.161367,15.942124,559.281884,565.936056,745.239693,557.732227,559.157967,560.71895,579.832806,-0.029453,-0.015467,1
557.228567,559.944582,561.101658,569.427211,-1.324599,-3.465795,-2.314067,-6.497934,-3.465288,30.563896,37.610894,40.672919,42.945928,-97.476067,15.956475,558.800653,565.739732,745.181507,557.135602,558.774587,560.505741,579.583217,-0.037274,-0.015546,1
556.618444,559.686227,560.866913,569.00785,-1.426338,-3.620999,-2.366891,-5.863019,-3.613017,34.047331,39.163615,41.64169,43.400099,-87.112355,15.949189,558.388863,565.551075,745.11651,556.750281,558.464536,560.316571,579.340687,-0.043584,-0.015674,1
556.301644,559.370477,560.630422,568.59239,-1.476711,-3.73787,-2.409096,-5.53383,-3.72512,35.36874,39.736651,41.995535,43.563943,-73.841448,15.861124,558.0138,565.367421,744.992201,556.474825,558.195707,560.140015,579.102203,-0.048083,-0.01584,1
556.100111,559.092205,560.426931,568.208953,-1.521286,-3.851609,-2.451974,-5.640458,-3.834579,34.060937,39.075389,41.552942,43.348744,-82.508722,15.78267,557.64228,565.184825,744.87857,556.19946,557.926341,559.959943,578.863355,-0.051207,-0.016039,1
555.723611,558.843214,560.253155,568.079664,-1.535347,-3.9398,-2.487735,-5.434048,-3.920218,34.50578,39.249483,41.656477,43.394709,-100.345456,15.77433,557.298802,565.006073,744.775119,555.988008,557.684242,559.787881,578.627324,-0.052952,-0.016265,1
555.358133,558.499132,560.066671,567.950611,-1.643857,-4.11005,-2.55264,-6.676256,-4.083368,27.572677,35.686216,39.279185,42.251298,-101.674629,15.739081,556.851626,564.817568,744.636557,555.530546,557.337847,559.570482,578.379298,-0.055024,-0.016538,1
555.0211,558.119132,559.850685,567.806389,-1.71578,-4.255605,-2.611482,-6.551393,-4.223717,27.265599,35.516776,39.164343,42.195529,-146.279117,15.876787,556.428224,564.63184,744.475788,555.150437,557.015426,559.358322,578.133036,-0.056843,-0.016851,1
554.179989,557.591695,559.555595,567.634836,-2.036564,-4.625185,-2.748685,-9.818309,-4.575637,16.616233,28.274114,33.931126,39.509862,-187.852216,16.01635,555.728299,564.417342,744.38771,554.13435,556.411476,559.026596,577.853802,-0.06186,-0.017268,1
553.714667,557.019423,559.290938,567.454513,-2.233572,-4.912921,-2.863267,-9.155024,-4.851673,20.503661,29.950777,34.929017,39.938172,-173.864757,16.152741,555.108152,564.210015,744.299805,553.39948,555.893956,558.720646,577.581227,-0.067409,-0.01776,1
553.201433,556.456695,558.943302,567.259363,-2.388793,-5.178553,-2.974068,-9.210096,-5.107688,19.619152,29.329217,34.467541,39.694941,-177.533272,16.337443,554.509072,564.003459,744.189571,552.745584,555.392742,558.413837,577.30808,-0.072726,-0.018319,1
552.493122,555.80275,558.5706,567.061083,-2.586551,-5.49219,-3.104495,-10.201377,-5.409622,16.43707,26.974117,32.690831,38.747275,-178.508835,16.525434,553.846246,563.788971,744.123585,551.963307,554.822434,558.071707,577.024758,-0.078422,-0.018956,1
551.769778,555.242709,558.202655,566.868504,-2.709724,-5.754009,-3.221066,-9.877817,-5.663509,16.778736,27.113005,32.771241,38.780382,-171.204291,16.73453,553.242781,563.578665,744.037139,551.343226,554.304214,557.742821,576.74454,-0.083336,-0.019654,1
551.072222,554.622595,557.777904,566.678299,-2.778769,-5.974541,-3.326367,-9.63316,-5.878982,16.662352,27.03067,32.710049,38.748365,-167.500242,16.978574,552.684284,563.371965,743.914158,550.838581,553.827326,557.424149,576.466684,-0.08695,-0.020398,1
550.230822,553.998032,557.346753,566.487155,-2.900945,-6.243304,-3.450172,-10.568095,-6.140229,13.535017,24.689297,30.945653,37.81766,-173.383744,17.248291,552.07098,563.157897,743.814293,550.184784,553.283176,557.072201,576.179151,-0.090372,-0.0212,1
549.388233,553.335182,556.831045,566.284142,-3.079452,-6.568234,-3.595857,-11.67188,-6.454917,10.835646,22.287103,29.0398,36.768665,-179.646344,17.539855,551.385708,562.93468,743.712279,549.371308,552.660065,556.680958,575.880029,-0.09443,-0.022074,1
548.540889,552.779714,556.621298,566.094689,-3.193269,-6.84752,-3.729416,-11.443775,-6.727257,10.645997,22.106983,28.894096,36.687321,-173.867792,17.871576,550.748205,562.714617,743.604878,548.697826,552.081268,556.299635,575.582754,-0.09805,-0.023003,1
547.905667,552.208859,556.369898,565.896304,-3.377746,-7.194332,-3.888601,-12.715119,-7.0637,8.246659,19.634082,26.841897,35.518402,-176.154834,18.199233,550.015447,562.483749,743.525778,547.828861,551.409245,555.872969,575.27201,-0.102327,-0.024006,1
547.203422,551.554727,556.155002,565.687668,-3.500795,-7.498489,-4.036733,-12.553585,-7.360617,7.98118,19.334823,26.586426,35.36956,-173.543347,18.576279,549.31379,562.255189,743.423562,547.091049,550.777119,555.453927,574.962237,-0.106222,-0.025068,1
546.373722,550.903486,555.908515,565.474095,-3.675137,-7.853455,-4.204881,-13.623999,-7.705892,6.360021,17.369599,24.868507,34.349618,-164.690648,18.916961,548.54057,562.017414,743.292581,546.205379,550.071517,554.997098,574.640849,-0.110548,-0.026199,1
545.769922,550.300609,555.648333,565.262795,-3.711031,-8.096204,-4.338051,-12.513171,-7.945993,16.083711,21.62971,27.32418,35.302043,-148.935103,19.2499,547.888093,561.790339,743.215635,545.644303,549.491385,554.582916,574.329995,-0.113283,-0.027366,1
545.210711,549.672882,555.415202,565.067197,-3.662561,-8.261036,-4.446014,-11.732935,-8.11272,21.515816,24.075671,28.747094,35.857085,-137.56821,19.576455,547.325432,561.571221,743.123778,545.281443,548.999091,554.198883,574.026512,-0.113769,-0.028542,1
544.569478,549.145655,555.174298,564.866716,-3.645157,-8.442166,-4.559636,-12.151309,-8.294563,18.966937,22.696978,27.714482,35.294561,-127.795016,19.797286,546.749433,561.349169,742.988049,544.834934,548.481683,553.800669,573.718277,-0.113155,-0.029732,1
544.255078,548.690695,554.951389,564.684267,-3.455079,-8.462845,-4.618818,-10.157014,-8.324962,37.335251,31.761492,33.160074,37.46676,-110.036959,20.002426,546.366333,561.146371,742.888546,544.815947,548.156319,553.477074,573.429936,-0.109471,-0.030888,1
544.0287,548.184832,554.717556,564.500363,-3.319432,-8.507753,-4.684059,-10.503478,-8.377366,33.907069,30.276932,32.169214,36.971357,-101.922051,20.156429,545.965403,560.941456,742.718432,544.668758,547.801857,553.141464,573.137897,-0.104489,-0.032015,1
544.018267,547.754695,554.548193,564.3209,-3.029346,-8.398273,-4.69486,-8.422073,-8.28354,48.803552,38.778022,37.586548,39.24924,-75.003072,20.103859,545.767591,560.75671,742.620968,544.917006,547.637347,552.883198,572.866972,-0.096601,-0.03307,1
544.427422,547.433668,554.420571,564.161056,-2.598,-8.131977,-4.648026,-6.11416,-8.040578,60.592794,46.843132,43.114372,41.749817,-49.59793,19.921793,545.792,560.592641,742.503861,545.540685,547.671961,552.710062,572.619892,-0.084893,-0.034008,1
545.051,547.188659,554.32588,564.011158,-2.093507,-7.756768,-4.557628,-4.270095,-7.693076,67.500622,52.282768,47.080133,43.665191,-37.18525,19.704677,545.993594,560.445402,742.322225,546.382948,547.852834,552.604417,572.392351,-0.069712,-0.034798,1
545.654033,546.933627,554.173335,563.855964,-1.806972,-7.524683,-4.508309,-5.76015,-7.478366,56.534919,47.265369,43.970891,42.288304,-57.679206,19.582505,546.071972,560.284468,742.227631,546.724358,547.873457,552.443188,572.150537,-0.055343,-0.035486,1
546.001011,546.610573,554.039204,563.696778,-1.686906,-7.412753,-4.494876,-7.114963,-7.375603,48.11192,43.087735,41.277921,41.04027,-66.143718,19.467653,546.036248,560.110845,742.149106,546.684047,547.756008,552.231745,571.895534,-0.044056,-0.03611,1
546.331656,546.4622,553.850613,563.538756,-1.551038,-7.276587,-4.470183,-6.633935,-7.249282,49.659736,44.044609,41.95048,41.359882,-59.738845,19.28777,546.053224,559.941428,741.991914,546.708397,547.673382,552.037962,571.645885,-0.034866,-0.036665,1
546.851311,546.337918,553.63722,563.383135,-1.353522,-7.074416,-4.419729,-5.548314,-7.059974,54.68217,47.140167,44.129765,42.398045,-50.524702,19.111974,546.163102,559.782078,741.90631,546.911878,547.67794,551.883956,571.407874,-0.026408,-0.037134,1
547.103533,546.1961,553.401038,563.223586,-1.24045,-6.929878,-4.38484,-6.082545,-6.924034,50.226364,45.062027,42.819485,41.809059,-42.2865,18.798378,546.221544,559.617928,741.768663,546.931502,547.619858,551.709886,571.165109,-0.019714,-0.037535,1
547.786867,546.259545,553.206142,563.075832,-0.880858,-6.558878,-4.269624,-2.779573,-6.573923,64.921598,54.689458,49.838422,45.304748,-11.713115,18.447999,546.572318,559.484579,741.611506,547.591202,547.846827,551.657033,570.9568,-0.010915,-0.037804,1
548.430256,546.388527,553.015244,562.935335,-0.471783,-6.112337,-4.122169,-1.271129,-6.151011,69.605177,58.267797,52.620845,46.79747,-0.822951,18.051733,547.045445,559.366045,741.343698,548.413061,548.181929,551.658585,570.765195,-0.000047,-0.037924,1
548.460411,546.3652,552.786407,562.791169,-0.416629,-5.94334,-4.062157,-4.529616,-5.988029,51.477076,48.748312,46.398328,43.965373,-43.933408,17.766829,547.212251,559.2182,741.13665,548.391809,548.192787,551.538879,570.541728,0.007277,-0.037979,1
548.2036,546.359341,552.515884,562.641472,-0.43776,-5.841338,-4.022452,-5.239319,-5.887812,47.842832,46.663716,44.976358,43.281706,-46.593826,17.493311,547.305773,559.064098,740.905961,548.201587,548.127388,551.392515,570.311867,0.011026,-0.037992,1
548.200022,546.447541,552.276571,562.498512,-0.400099,-5.694058,-3.965907,-4.488242,-5.744824,50.678257,48.349822,46.206925,43.917199,-23.719288,17.133152,547.453465,558.91708,740.664203,548.17283,548.121337,551.273418,570.090434,0.0131,-0.037952,1
548.520656,546.602295,552.072725,562.363604,-0.258286,-5.455418,-3.876133,-3.046598,-5.515421,56.5825,51.914673,48.830963,45.289414,-59.520268,17.140371,547.71094,558.783766,739.699973,548.419964,548.233264,551.206814,569.884643,0.015482,-0.037833,1
550.542233,547.540795,552.140535,562.306277,1.099532,-4.132078,-3.412594,12.181281,-4.262601,83.166522,74.058615,67.816129,57.551048,244.483489,17.005307,549.31074,558.79305,739.320194,551.735971,549.691241,551.699428,569.83604,0.034852,-0.037319,0
552.120478,548.349441,552.139444,562.23383,1.905918,-3.171196,-3.052396,8.847186,-3.346214,73.095186,67.50072,62.994811,55.065802,188.103347,16.768991,550.561975,558.77539,739.164943,553.774777,550.755481,552.064805,569.757373,0.058241,-0.036528,0
553.529356,549.123405,552.103376,562.153679,2.337286,-2.473867,-2.768515,6.415577,-2.675043,66.390682,63.130339,59.747776,53.346659,158.67109,16.531859,551.548102,558.738434,739.067574,554.957802,551.532387,552.33713,569.657199,0.078957,-0.035545,1
554.537133,549.846132,552.035195,562.065919,2.617512,-1.880216,-2.511206,5.851019,-2.099773,65.201057,62.377182,59.191449,53.051826,148.477764,16.281709,552.433023,558.698906,739.001219,555.826241,552.207832,552.585804,569.554142,0.095477,-0.034408,1
555.358178,550.539764,551.973011,561.974975,2.790474,-1.366767,-2.274529,5.477414,-1.598877,64.489423,61.950476,58.881944,52.890731,147.139488,16.062129,553.236829,558.658458,738.924689,556.478973,552.806273,552.818093,569.45002,0.107433,-0.033146,1
556.584211,551.280318,551.902467,561.88548,2.914224,-0.892752,-2.046166,5.562568,-1.134368,65.011237,62.281013,59.149492,53.065005,147.204013,15.859147,554.002163,558.621193,738.840244,557.051398,553.374518,553.051058,569.349434,0.11546,-0.031776,1
557.985244,551.976227,551.881853,561.800973,3.034518,-0.422361,-1.814764,6.089686,-0.672716,66.594432,63.246393,59.920504,53.560836,147.572608,15.66921,554.764744,558.59123,738.79772,557.651119,553.954995,553.30102,569.256903,0.120704,-0.030305,1
