date,sma_9,sma_22,sma_55,sma_200,MACD_12_26_9,MACD_20_80_2,MACD_40_80_2,MACD_1_68_2,MACD_21_81_2,rsi_7,rsi_14,rsi_21,rsi_44,cci_44,adx_44,wma_22,wma_220,vwap,ema_9,ema_22,ema_55,ema_200,trix_10,trix_40,etiqueta
2020-01-22 15:10:00,565.662711111111,569.4053999999985,569.4617327272737,562.9814769999997,-1.870818738737512,-0.7818381291864398,0.3866869445186012,-2.6269088064173047,-0.6405282641812846,47.60605230289239,46.62848863791122,47.144685113446435,48.727809895574815,-74.85639975181509,10.935368885628021,567.133033596838,566.126466676265,720.1059963121857,565.7572274428627,567.8585254809589,568.8457752965095,567.921859500357,-0.07349721047494873,0.010991648489055983,1
2020-01-22 15:05:00,565.2719888888888,568.9804863636349,569.5038236363646,563.0420984999997,-1.7737503050792611,-0.8899625018650568,0.30547801901968796,-2.7595346381152694,-0.7529106799257761,47.04094078198117,46.34553210725283,46.938961599799974,48.60459923294636,-71.98692963972783,10.717163423564571,566.8216944664032,566.1558337844508,719.9957164599668,565.7707819542902,567.6816971782667,568.7378904644913,567.9009952267215,-0.0705980134262374,0.010109857443763026,1
2020-01-22 15:00:00,565.3662999999999,568.6690636363621,569.5316781818192,563.1105484999997,-1.558226600018429,-0.8778136678751025,0.26578316459688267,-1.227881460198887,-0.7514695615618621,51.60611311593821,48.66632658492331,48.57367930527948,49.51245780842984,-43.72207690356125,10.486252875897055,566.6773043478261,566.1985595351708,719.8990847390182,566.0806255634321,567.6502452497218,568.687251519331,567.8952141796894,-0.06486499379344535,0.009260833090829479,1
2020-01-22 14:55:00,565.7819333333332,568.4534590909076,569.6124181818192,563.2046019999997,-1.2471111433467286,-0.7549267457760607,0.26623273426423566,0.3231716256040045,-0.644709213652618,56.11908638329748,51.03527482905029,50.249942585964604,50.44700645751617,-19.015642048642754,10.321110046335159,566.6957075098815,566.2552336199095,719.724762657084,566.6406404507458,567.7572413149634,568.6941603936406,567.9050200087472,-0.05603587819218436,0.00847666864538521,1
2020-01-22 14:50:00,565.9369111111109,568.0258909090894,569.679960000001,563.2928759999996,-1.0502450602751878,-0.6987451014176713,0.24787928446232854,-0.42989566789185574,-0.5995388181372618,53.32983850973113,49.826271540291316,49.42175077962531,49.98265217174453,-59.422637324306386,10.14630428463279,566.6662588932807,566.3047144220485,719.4891057911217,566.9354723605966,567.7883333745318,568.6734689510106,567.9071073718443,-0.046747029155558284,0.007737104884730783,1
2020-01-22 14:45:00,565.8400555555553,567.5820681818167,569.693180000001,563.3768814999996,-0.9784628577515377,-0.7310322098315964,0.2020393278295387,-1.5668247789674297,-0.6368853879282597,49.02592222294789,47.94549319307946,48.13720613113586,49.265866038385624,-33.8244379077616,9.938779883588612,566.5710596837945,566.3432816988893,719.2336822509615,566.9345978884772,567.7137913419639,568.6112414884745,567.8973958557066,-0.03898450846286927,0.007015959623157819,1
2020-01-22 14:40:00,566.9805888888886,567.363695454544,569.8416363636373,563.4914894999996,-0.5261963132359142,-0.4174371603842246,0.2754915820611359,3.1634440552055594,-0.3476630875478577,62.9531679191408,55.31200639953579,53.31817471923949,52.1276916816865,47.98490911668304,9.847342083248291,566.9339928853755,566.4252750020569,719.086841009301,567.8988383107818,568.0652703557062,568.7235471496004,567.9357879367443,-0.02739534956779366,0.0064133412651878885,1
2020-01-22 14:35:00,568.2591666666664,567.0020818181803,570.0240545454554,563.6174899999996,0.018190253700709036,0.02303310290903937,0.39888225624338247,5.312074662301029,0.06309652052232195,67.76634933132894,58.333157061085764,55.54308590343481,53.41292832335479,46.00342619046303,9.722931428515642,567.5165411067194,566.527765660222,718.9349252830581,569.1316706486255,568.5868120639057,568.9142418942575,567.9967552209558,-0.012109103328938886,0.005963233301775617,1
2020-01-22 14:30:00,569.0226999999998,566.9674090909076,570.1386709090918,563.7347594999995,0.30177642148635186,0.28544446845387483,0.4697775101219577,3.4208594546981885,0.30825782142608205,60.769418881720846,55.23091040217355,53.47270724887268,52.29939151907813,53.576343659674706,9.69022928777006,567.9749600790514,566.6135407692307,718.6746193291291,569.7601165189004,568.9074284061747,569.0342296837483,568.0393138754737,0.002050140651044252,0.0056102486715170485,1
2020-01-22 14:25:00,570.2897111111109,567.5085181818167,570.3367581818192,563.8841269999996,0.9328781036946339,0.8810010127272108,0.659505052175291,8.341072224127174,0.8688615077676332,70.74390433223346,61.55943596416087,58.189992397306725,55.06740526900427,124.0324718528113,9.711171371260658,568.8858897233201,566.745619876594,718.5800252161868,571.2967132151203,569.6496607186813,569.3345464807574,568.132883886663,0.019814237034743165,0.005448149459130747,1
2020-01-22 14:20:00,571.7978999999998,568.3902363636349,570.5774618181828,564.0505334999996,1.5727021783170585,1.5424227463564648,0.8818358371370323,9.99821795676121,1.4942287206919218,73.64148381836178,63.64266143327019,59.805149753637856,56.05409201924815,139.15015359962757,9.739499000029097,569.9198185770751,566.894606145619,718.5282522538082,572.9171105720962,570.4974032648829,569.6939805350161,568.2449815594325,0.03994701870198014,0.005490711745870236,0
2020-01-22 14:15:00,573.0734555555554,569.1756590909076,570.7805436363647,564.2145139999997,2.0083067703624238,2.0802124766280485,1.0726150618038446,9.12706816091304,2.0057401540600495,71.17505833376293,62.531096035531014,59.07323922511231,55.67132157549169,136.93114748709715,9.82868430668789,570.8250154150198,567.0372493089263,718.4291751145563,574.093688457677,571.2193681983714,570.0191955159083,568.3500066185427,0.058732985633414,0.005696228792873015,0
2020-01-22 14:10:00,574.4576555555554,569.7169545454531,571.0736072727283,564.3994414999996,2.5292071570605685,2.7289611745887896,1.309465507739219,11.327435750451741,2.623819606816596,75.19997939152275,65.28550645642478,61.18336614971925,56.946204385152754,146.55089522711665,9.915842674555984,571.8826537549406,567.2020315384616,718.3152878148629,575.5426507661416,572.0992927028608,570.4234563903402,568.4792453586567,0.07745655463682333,0.006091691079745942,0
